Units,Year,Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,Brunei,Bulgaria,BurkinaFaso,Burundi,BritishVirginIslands,Cambodia,Cameroon,Canada,CentralAfricanRepublic,Chad,Chile,China,Colombia,Congo,CookIslands,CostaRica,Croatia,Cuba,Cyprus,CzechRepublic,DemocraticRepublicoftheCongo,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,Egypt,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,FrenchGuiana,FrenchPolynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,IvoryCoast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Mali,Malta,Martinique,Mauritania,Mexico,Micronesia,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,Niue,NorthKorea,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,PapuaNewGuinea,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,SaudiArabia,Senegal,Serbia,SierraLeone,Singapore,Slovakia,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,SouthKorea,Spain,SriLanka,StLucia,StVincent,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStatesofAmerica,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,WesternSahara,Yemen,Zambia,Zimbabwe
TgC,1861,0.919619838,0.091728582,0.005405429,-0.000309643,0.057665077,24.64936947,0.109895451,13.26737806,1.705146123,0.388502294,0.002278212,0.000177868,0.38354802,0.003597032,3.84564001,0.190176835,0.008529536,0.358347903,0.165046633,1.089398602,0.484390321,0.03790493,10.46534784,0.012891882,0.633428016,0.154490531,0.000195551,0.000909859,0.807200364,0.077048903,15.88935985,0.042029301,0.077939967,1.506200602,46.58455216,2.24291763,0.044790492,0.002348767,0.290455491,0.543571583,0.929503322,0.059875678,1.485178686,0.43196471,0.185429314,0,0.003535947,0.298148777,0.666010811,0,0.148573065,0.015450764,3.26E-05,0.906574683,0.031851152,0.031019401,4.843780141,5.907035154,0.001731793,0.036515678,0.028992102,0.00764283,0.385008851,0.579878416,0.025632062,0.336374183,0.017548538,0.722453413,0.302928615,0.027280494,0.202955587,0.929354036,0.637706555,0.541565172,0,2.266342588,35.01581894,1.950620432,0.172203587,0.280344677,0.072467705,2.151115012,0.307905597,0.128667972,4.082630131,0.012694209,0.930096756,0.013570509,7.77E-05,0.28314548,0.608166514,1.023067866,0.014670085,0,0.040686875,0.000859436,0.001653986,1.530447199,0.022882967,0.157238671,1.660834225,0.113296626,4.592891773,0.075236806,-0.00063719,0.008890259,0.000116588,3.659178327,0.04310477,0.928644134,1.808915498,0.074660483,0.309661617,0.150937614,9.030064887,0.011371179,0.319484817,0.152714065,0.003383004,7.342649093,0.443903004,0.001789498,0.048498716,0.00048878,1.429582428,1.524320328,0.001661463,4.72877284,0.233903839,0.352754638,0.705699516,6.905912599,0.063621262,2.636545098,0.740866099,8.72E-05,2.815244949,41.12529993,3.42E-05,0.037979976,0.028198595,0.07940808,1.28862815,0.079976072,0.070736116,0.462342124,0.333325126,0.047167006,0.074476626,0.520833534,0.3287258,2.426995398,1.174053575,0.542962799,0.00376589,0.002270171,1.135975582,0.010058775,0.000903505,5.814921737,0.571154668,1.08863533,0.129092066,0.364172972,3.334451722,0.050408521,0.001198137,0.020415967,0.022195285,0.002524581,-0.013147499,0.102571185,0.004083898,12.77390552,0.001899741,0.448804973,264.1571812,2.008820409,0.820908475,0.019875721,0.906810619,7.459050919,0,0.080307045,0.077342589,0.079250161
TgC,1862,0.92920873,0.085794424,0.005438167,-0.00034629,0.057672896,24.79290701,0.109021234,14.18602663,1.666221134,0.385695674,0.002325837,0.000178291,0.382388446,0.00359298,3.827351632,0.173871835,0.008701471,0.358366042,0.166255663,1.079094077,0.472544298,0.037908762,10.61370368,0.013327438,0.598406854,0.154510873,0.000197511,0.000931244,0.818170221,0.0770497,15.93556989,0.042164117,0.077979353,1.531955324,46.51316886,2.241438146,0.044798884,0.002387381,0.296212569,0.522115982,0.945664139,0.060105164,1.417793977,0.43213001,0.161098851,0,0.003545282,0.303144818,0.679307455,0,0.15410933,0.015457009,3.29E-05,0.906986924,0.032170256,0.030676939,4.782167043,5.646691258,0.001751335,0.036730589,0.029062438,0.007645556,0.382522323,0.301019216,0.025894054,0.326233107,0.017652093,0.742222171,0.302940043,0.027298621,0.205114941,0.938745089,0.645696667,0.484061851,0,2.376080365,35.4383746,1.955881362,0.175958934,0.265305239,0.072634424,2.041818259,0.307987732,0.130544804,4.11448006,0.013005166,0.917461095,0.013651197,7.78E-05,0.281237206,0.619274103,1.017438862,0.01506333,0,0.040719727,0.000867104,0.001614563,1.521930382,0.021781669,0.150575353,1.684434943,0.113320331,4.614106662,0.075239328,-0.000824684,0.00898804,0.000117756,3.739909165,0.043094007,0.922081564,1.880248033,0.072785667,0.309689452,0.150948937,9.208330937,0.011371179,0.320373591,0.142120803,0.003344683,7.806329247,0.454363519,0.001807427,0.048991524,0.000481837,1.441788319,1.505810827,0.001691734,4.748775472,0.240492827,0.35235613,0.707276695,7.018182596,0.06363591,2.445939366,0.719873299,8.74E-05,2.674431814,41.11014813,3.46E-05,0.03831999,0.028990237,0.079447173,1.255065207,0.079980032,0.070448704,0.437132635,0.328244662,0.048660084,0.074479679,0.520993324,0.3287258,2.434556261,1.132924307,0.547295407,0.003777832,0.002269212,1.136203635,0.010235817,0.000904892,5.734485224,0.553818049,1.091643224,0.128314806,0.364256491,3.337983845,0.051057562,0.001210441,0.020602713,0.022187632,0.00253665,-0.179512791,0.101975996,0.004125562,12.67528198,0.001904299,0.372844203,270.4149685,2.026450703,0.81696351,0.020741652,0.909915108,7.50067171,0,0.082093913,0.077367972,0.079279661
TgC,1863,0.93881899,0.080618126,0.005470578,-0.000382697,0.057680637,24.81230424,0.108204278,15.2554869,1.627791239,0.383006912,0.002384303,0.000178707,0.381437082,0.003611304,3.810641235,0.158277477,0.008829607,0.358383999,0.16746418,1.069555883,0.46103043,0.037912556,10.71507836,0.013770192,0.565613253,0.154531012,0.00019945,0.000955298,0.829167086,0.077050489,15.98500129,0.042310655,0.078018346,1.554005819,46.39605139,2.237344835,0.044807192,0.002426277,0.302860791,0.501371797,0.963334205,0.060332755,1.353658739,0.432293658,0.138545111,0,0.003556732,0.308599175,0.688341082,0,0.160629749,0.015463191,3.33E-05,0.907513325,0.032486168,0.030376294,4.722127322,5.40418536,0.001764943,0.036933753,0.029132071,0.007648254,0.380286122,0.034591179,0.026153426,0.316900917,0.017799749,0.765147504,0.302951358,0.027316567,0.206447959,0.947922232,0.655848456,0.43043689,0,2.489355903,35.86352889,1.961000106,0.179771223,0.250558019,0.07279568,1.938561493,0.308069045,0.132632198,4.146105071,0.013321029,0.906803321,0.013731079,7.80E-05,0.279504187,0.630446629,1.012213588,0.015461462,0,0.04075225,0.000874695,0.001577247,1.51377774,0.020724329,0.144157796,1.708195255,0.113343799,4.63494022,0.075241824,-0.00100021,0.009107415,0.000118912,3.837188339,0.043071518,0.915772205,1.949260715,0.070952013,0.309717008,0.150960148,9.380803264,0.011371179,0.321287876,0.132169177,0.003310115,8.324838545,0.466516953,0.001825176,0.049479405,0.00047598,1.451277461,1.487695911,0.001722271,4.764802592,0.248108824,0.351609148,0.707657078,7.130126595,0.063650411,2.267333296,0.699982233,8.76E-05,2.544426215,41.10875013,3.49E-05,0.038667137,0.029793041,0.079485876,1.224088433,0.079983952,0.070137365,0.412980116,0.323303747,0.050126404,0.074482702,0.521151516,0.3287258,2.437695107,1.09434799,0.551631073,0.003804647,0.002281167,1.136429409,0.01038003,0.000906266,5.656072019,0.536361382,1.094270443,0.12758858,0.364339176,3.344387771,0.051705785,0.001222621,0.020800693,0.02222545,0.002548599,-0.338334831,0.101422491,0.004166809,12.58166899,0.001908742,0.302081884,277.0502867,2.047130334,0.813728949,0.021628294,0.914402912,7.542124421,0,0.083900076,0.0773931,0.079308866
TgC,1864,0.948450291,0.076214543,0.005502666,-0.000417915,0.0576883,24.79844583,0.107443957,16.26967703,1.590448801,0.380436707,0.002435297,0.000179104,0.380706623,0.003622062,3.795627235,0.143620988,0.008909746,0.358401777,0.168672362,1.062015689,0.449962799,0.037916311,10.7708429,0.014217691,0.535498896,0.15455095,0.00020137,0.000979466,0.840189037,0.07705127,16.03823678,0.042464808,0.078056949,1.573741954,46.24580064,2.232345537,0.044815417,0.002465449,0.310124948,0.481707198,0.982522463,0.060553603,1.293454242,0.432455669,0.11825744,0,0.003570137,0.314523581,0.693036545,0,0.167824856,0.015469312,3.36E-05,0.908132539,0.032798922,0.030118918,4.665073935,5.182473659,0.001771667,0.037124019,0.029201007,0.007650925,0.378276626,-0.220406467,0.026410205,0.308578163,0.017974922,0.790205471,0.30296256,0.027334334,0.207010992,0.956885483,0.669288314,0.381527256,0,2.60567926,36.29127738,1.965976622,0.183640461,0.236112535,0.072951498,1.842664993,0.308149546,0.134937413,4.177504502,0.013642086,0.898274703,0.013810162,7.82E-05,0.277951503,0.641686188,1.007352854,0.015864387,0,0.040784448,0.000882211,0.001542925,1.505953371,0.019725433,0.138119837,1.732114059,0.113367032,4.655547765,0.075244296,-0.001166326,0.009246869,0.000120057,3.94596039,0.043040065,0.90968745,2.013828226,0.069198536,0.309744289,0.150971247,9.547395903,0.011371179,0.322227574,0.123061439,0.003280402,8.738277694,0.479855034,0.001842748,0.049962406,0.000470441,1.458672667,1.470145912,0.001753077,4.775888754,0.256426302,0.350741325,0.707212008,7.253685489,0.063664767,2.103219646,0.681945331,8.78E-05,2.425011378,41.1202506,3.52E-05,0.039021425,0.030606728,0.079524191,1.19612584,0.079987832,0.069803416,0.390227736,0.31847717,0.051565524,0.074485695,0.521308127,0.3287258,2.438358144,1.058837345,0.555969745,0.00383262,0.002282981,1.136652925,0.010480321,0.000907626,5.580397691,0.519133352,1.096418416,0.126920156,0.364421033,3.353705534,0.05235307,0.00123468,0.021008304,0.022306553,0.002560428,-0.485904772,0.100916618,0.004207644,12.49355077,0.001913071,0.237815373,283.1474433,2.070874445,0.811190447,0.022535722,0.919480954,7.583196262,0,0.085725961,0.077417977,0.079337779
TgC,1865,0.958104957,0.072411619,0.005534432,-0.000451102,0.057695887,24.85764986,0.106732626,17.00991237,1.554668204,0.377972739,0.00250435,0.000179493,0.380215714,0.003653629,3.780871075,0.130019066,0.008940557,0.358419377,0.169878588,1.057707835,0.439353712,0.037920029,10.78916275,0.014673586,0.508149079,0.154570689,0.000203271,0.001004936,0.851232922,0.077052043,16.09699878,0.042630238,0.078095166,1.592715894,46.07023305,2.228348261,0.04482356,0.002504965,0.317663219,0.463259646,1.003254792,0.060764307,1.237312804,0.43261606,0.10107029,0,0.00359396,0.320926817,0.693523144,0,0.175328037,0.015475371,3.39E-05,0.908796029,0.033108548,0.029906478,4.610937742,4.982585426,0.001773971,0.037300449,0.029269255,0.00765357,0.376449492,-0.463472398,0.026664415,0.301360517,0.01819421,0.816131435,0.302973649,0.027351923,0.206906919,0.965634802,0.683106398,0.337584767,0,2.724399212,36.72161785,1.970811412,0.187566517,0.22196477,0.07310235,1.757339746,0.308229241,0.137462094,4.208679334,0.013967647,0.892106289,0.013888454,7.83E-05,0.276566441,0.652990475,1.002780811,0.016272131,0,0.040816323,0.000889651,0.001511415,1.498381272,0.018795849,0.132535089,1.756216176,0.113390033,4.675960415,0.075246743,-0.001324163,0.009390279,0.000121191,4.058530157,0.042998922,0.903772281,2.071975627,0.067552675,0.309771298,0.150982234,9.70791708,0.011371179,0.323192154,0.115169439,0.003254864,8.912943089,0.493739029,0.001860144,0.050440577,0.000466054,1.464878534,1.453279516,0.001784143,4.781161391,0.265034365,0.349996881,0.706376185,7.381568083,0.06367898,1.954427056,0.665929076,8.80E-05,2.313365539,41.14232251,3.56E-05,0.039382722,0.031431576,0.079562124,1.171165402,0.079991674,0.069443876,0.369011162,0.31378109,0.052975467,0.074488658,0.521463172,0.3287258,2.438675634,1.026334496,0.560311762,0.003863624,0.002306386,1.136874205,0.01053327,0.000908972,5.507897334,0.502481967,1.098003224,0.126309895,0.364502072,3.366078528,0.053000405,0.001246618,0.021226168,0.02243445,0.002572139,-0.620470335,0.100459269,0.00424807,12.40548533,0.00191725,0.181911714,288.0435676,2.097302891,0.809284582,0.023464326,0.920455869,7.62371458,0,0.087571273,0.077442606,0.079366402
TgC,1866,0.967782408,0.068984949,0.005565881,-0.000481556,0.057703399,25.05350221,0.106055802,17.65281968,1.520918039,0.375619203,0.002567803,0.000179873,0.37998197,0.003677598,3.766388814,0.117488282,0.00892813,0.358436801,0.171083988,1.056448092,0.429306699,0.03792371,10.77138293,0.015134203,0.483350023,0.15459023,0.000205153,0.001031881,0.862294652,0.077052809,16.16414063,0.042806725,0.078133001,1.612966757,45.89576414,2.225236646,0.044831621,0.002544704,0.325068559,0.445837891,1.025582935,0.060961397,1.185083583,0.432774847,0.086764287,0,0.003633791,0.327827323,0.690010855,0,0.18279548,0.01548137,3.42E-05,0.909430773,0.033415078,0.029741919,4.559304572,4.802143133,0.001772408,0.03746561,0.029336819,0.007656188,0.374740067,-0.69351062,0.026916083,0.295174543,0.018438465,0.841431936,0.302984628,0.027369336,0.206168529,0.974169517,0.696708988,0.298374111,0,2.846164374,37.15454707,1.975504434,0.191549528,0.208096443,0.073247745,1.682167109,0.308308139,0.140211788,4.239635923,0.014298396,0.888612319,0.013965963,7.85E-05,0.275317974,0.664360794,0.998377954,0.016684785,0,0.04084788,0.000897016,0.001482805,1.491116723,0.017939154,0.127406809,1.780455425,0.113412804,4.696183277,0.075249165,-0.001473743,0.009553659,0.000122313,4.170413804,0.042946958,0.898055693,2.123049455,0.066029403,0.309798037,0.150993112,9.862078665,0.011371179,0.324181436,0.108421248,0.00323476,9.304991242,0.507410166,0.001877367,0.050913967,0.000462109,1.470451151,1.437204159,0.00181547,4.78327568,0.273451726,0.349362208,0.705157095,7.505363887,0.06369305,1.81981903,0.651118165,8.82E-05,2.209829629,41.17116301,3.59E-05,0.039752833,0.032267442,0.079599677,1.148901581,0.079995478,0.06906117,0.349314687,0.309257467,0.054354468,0.074491591,0.521616666,0.3287258,2.439622947,0.996685806,0.564656748,0.003906719,0.002321613,1.137093273,0.01054481,0.000910305,5.43883589,0.486760501,1.099316233,0.125762951,0.3645823,3.381682011,0.053645556,0.001258436,0.021455532,0.02260893,0.002583733,-0.742475054,0.100057888,0.004288093,12.31752941,0.001921272,0.133760478,291.9051658,2.126521558,0.807897095,0.024413774,0.916748262,7.663585721,0,0.089435778,0.077466988,0.07939474
TgC,1867,0.977481291,0.065859284,0.005597016,-0.000509238,0.057710835,25.4331396,0.105399889,18.4490819,1.48901807,0.373384123,0.002640256,0.000180235,0.38002387,0.003725696,3.753586651,0.105960173,0.008874422,0.358454051,0.172289252,1.057348569,0.419771099,0.037927354,10.71841025,0.015603195,0.460797564,0.154609575,0.000207017,0.00106053,0.873376889,0.077053567,16.24240979,0.042993149,0.078170458,1.636473631,45.73853709,2.221751857,0.044839602,0.002584843,0.332048826,0.429394893,1.049551962,0.0611422,1.136554695,0.432932046,0.074941875,0,0.003674755,0.335244076,0.682626651,0,0.189935363,0.015487309,3.45E-05,0.909980347,0.033718543,0.029626773,4.509661212,4.638651047,0.001763413,0.037618659,0.029403708,0.00765878,0.37309724,-0.908171364,0.027165235,0.28986709,0.018712461,0.865041823,0.302995497,0.027386575,0.204766638,0.982489494,0.709618639,0.263406068,0,2.971085072,37.59006103,1.980056091,0.195589437,0.194486924,0.073388667,1.615507417,0.308386249,0.143193403,4.270383175,0.014633813,0.888080469,0.014042697,7.87E-05,0.274173585,0.675793303,0.99405414,0.017102143,0,0.040879122,0.000904308,0.001456922,1.484208256,0.017151903,0.122706791,1.80487476,0.113435347,4.716221463,0.075251564,-0.001613411,0.009738526,0.000123423,4.277321709,0.042884997,0.892561452,2.166706727,0.064623999,0.309824509,0.151003881,10.00960562,0.011371179,0.325198833,0.102643123,0.003220149,9.764254991,0.520315646,0.001894417,0.051382622,0.000459472,1.475912453,1.42176222,0.001847062,4.785807139,0.281330345,0.348692318,0.703311236,7.62245972,0.063548736,1.697864881,0.637433211,8.84E-05,2.114750039,41.20353464,3.62E-05,0.040132097,0.033114452,0.079636854,1.128912343,0.079999243,0.068653951,0.331034202,0.304878586,0.055700041,0.074494495,0.521768626,0.3287258,2.442036658,0.969429487,0.569001738,0.003953863,0.002348424,1.137310151,0.010513133,0.000911624,5.37275185,0.47192992,1.100746089,0.125286009,0.364661727,3.400686647,0.054291204,0.001270137,0.021694292,0.022834019,0.002595211,-0.854255908,0.099719117,0.004327715,12.23508878,0.001925178,0.092293002,295.9755598,2.159222261,0.80692835,0.025383952,0.912483057,7.702782961,3.20E-08,0.091320126,0.077491126,0.079422794
TgC,1868,0.987202179,0.063030608,0.005627839,-0.000534725,0.057718196,25.99222478,0.104757054,19.28964637,1.458522008,0.371262226,0.002711857,0.000180577,0.380357384,0.003764456,3.741908914,0.095356329,0.008771576,0.358471128,0.173494055,1.060633241,0.410599262,0.037930961,10.6309632,0.016078106,0.440375399,0.154628728,0.000208861,0.00109036,0.884472314,0.077054317,16.33443846,0.04318899,0.078207539,1.664487134,45.59869122,2.218220155,0.044847503,0.002625272,0.338502166,0.413830778,1.075211067,0.061304573,1.091554948,0.433087674,0.065502594,0,0.003717277,0.343197987,0.671419322,0,0.196562481,0.015493189,3.48E-05,0.910420571,0.034018973,0.029564141,4.462423727,4.491999533,0.00175031,0.037759903,0.029469928,0.007661346,0.371499914,-1.105120941,0.027411895,0.28535793,0.019050276,0.886618854,0.303006257,0.027403641,0.202719061,0.99059636,0.721676944,0.232419106,0,3.098326916,38.02815462,1.984466779,0.199686463,0.181113236,0.073523877,1.556708561,0.308463577,0.146411573,4.300931989,0.014974393,0.890775828,0.014118663,7.88E-05,0.273111394,0.687290687,0.989774367,0.017524525,0,0.040910051,0.000911527,0.001433583,1.477577504,0.0164255,0.118377627,1.829479953,0.113457665,4.736082165,0.075253938,-0.001741233,0.009944862,0.000124523,4.375037759,0.04281635,0.887240374,2.202446326,0.063321299,0.309850717,0.151014542,10.15023912,0.011371179,0.326240579,0.097779612,0.003211354,10.23494505,0.532260344,0.001911296,0.051846591,0.00045728,1.481765374,1.40679474,0.001878922,4.789771839,0.288558023,0.348051556,0.700940934,7.736625267,0.063632919,1.591131308,0.624843941,8.85E-05,2.02886022,41.2379461,3.66E-05,0.040522293,0.03397248,0.07967366,1.11125086,0.080002971,0.06822182,0.314081886,0.300588031,0.057009652,0.074497369,0.521919066,0.3287258,2.446650294,0.945164084,0.573346429,0.004016807,0.0023771,1.137524859,0.010449375,0.00091293,5.309301665,0.457702094,1.102405469,0.124882204,0.364740359,3.423278455,0.054934678,0.00128172,0.021943631,0.023112037,0.002606574,-0.956489826,0.099443127,0.00436694,12.15609156,0.001928974,0.057238024,299.9508398,2.195059461,0.806320439,0.026374843,0.908118966,7.741301218,1.00E-07,0.093223858,0.077515023,0.079450567
TgC,1869,0.996945772,0.060351896,0.005658354,-0.000559152,0.057725484,26.73686666,0.104121798,20.04939782,1.42876052,0.369237562,0.002785033,0.000180918,0.380950038,0.003827718,3.730205686,0.085234134,0.008626982,0.358488034,0.174696574,1.066496073,0.401574831,0.037934533,10.50954065,0.016558927,0.420665595,0.154647688,0.000210687,0.001121595,0.895584034,0.07705506,16.4427817,0.043395819,0.078244251,1.697767764,45.47623136,2.214912709,0.044855325,0.002665981,0.344405358,0.398804244,1.102603966,0.061448175,1.048585498,0.433241745,0.057212439,0,0.003773899,0.351705099,0.656418055,0,0.202616617,0.015499009,3.51E-05,0.9107331,0.034316398,0.029556634,4.416694493,4.354300949,0.001733073,0.037888712,0.029535486,0.007663886,0.369932434,-1.290111879,0.027656089,0.280945502,0.019402926,0.906107378,0.303016909,0.027420537,0.200039273,0.998488548,0.73279996,0.203052633,0,3.228672708,38.46882853,1.988736117,0.203840237,0.167950401,0.073653876,1.501987883,0.308540132,0.149875458,4.331297472,0.015319741,0.896947056,0.01419387,7.89E-05,0.272114826,0.698850502,0.98551191,0.01795169,0,0.040940671,0.000918674,0.001411855,1.471119101,0.015727886,0.114228118,1.854223823,0.113479759,4.755770775,0.075256289,-0.001861276,0.01015772,0.000125612,4.464382434,0.042739098,0.882023501,2.239013459,0.062058699,0.309876662,0.151025096,10.28373513,0.011371179,0.32731333,0.093384505,0.003208851,10.68700104,0.543187956,0.001928007,0.052305921,0.0004565,1.487233551,1.391997193,0.001911042,4.796160713,0.295111342,0.347499696,0.698133287,7.848426929,0.063738884,1.493187627,0.612799524,8.87E-05,1.946816018,41.27341583,3.69E-05,0.040923731,0.034841515,0.079710098,1.094552577,0.080006661,0.067766201,0.297831014,0.296317039,0.058281742,0.074500215,0.522068002,0.3287258,2.450833111,0.921402673,0.577689138,0.004094432,0.002408685,1.137737421,0.01033559,0.000914224,5.24723396,0.44379868,1.104394245,0.124549672,0.364818204,3.449600702,0.055577694,0.001293188,0.02220422,0.023442509,0.002617824,-1.054322527,0.099225669,0.004405774,12.07613998,0.001932619,0.025420983,303.4579622,2.233670198,0.806027919,0.027386928,0.900417294,7.779135147,2.06E-07,0.095147135,0.077538681,0.079478063
TgC,1870,1.006712681,0.057819432,0.005688564,-0.000583119,0.0577327,27.68917787,0.103491016,20.59302508,1.399738164,0.367277286,0.00286721,0.000181243,0.381828115,0.003893176,3.718362182,0.075516441,0.008437322,0.358504772,0.175900628,1.075052998,0.39265986,0.037938068,10.35406317,0.017046866,0.401705076,0.154666459,0.000212495,0.001155777,0.90670517,0.077055795,16.56867406,0.043614608,0.078280594,1.737061806,45.37105372,2.211979332,0.04485811,0.00270698,0.349802038,0.384173127,1.131751755,0.0615722,1.007447965,0.433394275,0.049881112,0,0.003845791,0.360775532,0.637624702,0,0.208137567,0.015504772,3.54E-05,0.910907326,0.03461085,0.029604412,4.371931796,4.225452112,0.00170882,0.03800724,0.029600389,0.007666401,0.368389271,-1.45929747,0.027897841,0.276646421,0.019802723,0.923699867,0.303027455,0.027437264,0.196735835,1.006165901,0.742913874,0.175091766,0,3.362438769,38.91207695,1.992864789,0.208051211,0.154985027,0.073779153,1.451096998,0.308615921,0.153583644,4.361495892,0.015670075,0.906719312,0.014268325,7.91E-05,0.271172817,0.710472381,0.981252431,0.018383618,0,0.040970984,0.00092575,0.001391123,1.46467599,0.015055727,0.110217192,1.8791489,0.113501633,4.775293326,0.075258616,-0.001972268,0.010408702,0.00012669,4.548819027,0.042649024,0.876811353,2.284598835,0.060818075,0.309902349,0.151035545,10.40997157,0.011371179,0.328409469,0.089404561,0.003212757,11.07775189,0.553172394,0.00194455,0.052760657,0.000456316,1.491082293,1.377552549,0.00194342,4.805857473,0.301046991,0.347064245,0.694930893,7.959039071,0.063868302,1.403331052,0.601343812,8.89E-05,1.865845673,41.30928094,3.72E-05,0.041337681,0.035721692,0.079746171,1.078799559,0.080010315,0.06728543,0.282161045,0.292123766,0.059515281,0.074503033,0.522215449,0.3287258,2.451571149,0.898197812,0.582028933,0.004163134,0.002452952,1.137947857,0.010186281,0.000915504,5.187010262,0.430117088,1.106797369,0.124277037,0.364895271,3.479750992,0.056219272,0.001304541,0.022474175,0.023829519,0.002628962,-1.148715655,0.099055411,0.004444219,11.99479961,0.001936106,-0.003534094,306.4180304,2.275003274,0.806017106,0.028419432,0.889779452,7.816277764,2.62E-07,0.097089748,0.077562102,0.079505284
